144.62,715.59,1321.81
-418.95,272.19,984.14
0,0,0
2508.39,3643.42,4758.8
2005.75,2970.86,3937.04
2026.6,3114.71,4178.73
1067.5,1661.72,2257.67
624.75,1434.2,2320.52
852.92,1251.86,1625.8
352.41,1118.4,1955.4
-116.26,733.41,1631.71
235.68,924.91,1753.44
3495.05,4938.77,6323.04
2953.93,4189.63,5389.78
3058.31,4392.25,5666.54
-35.95,546.25,1159.76
-481.21,217.08,940.81
-194.86,-86.64,-17.57
-657.97,-221.55,240.25
-837.84,-271.3,328.91
-1030.17,-679.1,-338.32
