144.62,715.59,1349.4
-418.95,272.19,1014.46
0,0,0
2688.56,3823.28,4985.02
2186.02,3150.72,4158.63
2206.63,3294.57,4400.92
1427.74,2021.44,2642.83
985.29,1793.93,2718.2
1213.09,1611.58,1999.54
352.41,1118.4,1992.97
-116.26,733.41,1673.52
235.68,924.91,1793.97
4035.73,5478.35,6916.9
3494.69,4729.21,5975.95
3598.72,4931.83,6255.85
-35.95,546.25,1186.02
-469.63,229.1,982.62
-194.86,-86.64,-15.1
63.08,497.9,980.78
-117.81,448.14,1075.57
-310.02,40.34,395.43
